baseline_id,guide_code,title,profile_level,procedure_role,photo_matchability,primary_rank,wp_id,profile_wp_title,source_wp_title,source_wp_section,base_ttl_owners,status
ci_unrelated_action_filter1,A-127-2018,초산프로필에 대한 작업환경측정·분석 기술지침,exclusive,measurement_analysis,photo_unmatchable,1,WP-A127-03,검량선 작성 및 회수율 계산,검량선 작성 및 회수율 계산,6-III,A-127-2018,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-127-2018,초산프로필에 대한 작업환경측정·분석 기술지침,exclusive,measurement_analysis,photo_unmatchable,2,WP-A127-01,시료채취,시료채취,6-I,A-127-2018,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-128-2018,에틸에테르에 대한 작업환경측정·분석 기술지침,exclusive,measurement_analysis,photo_unmatchable,1,WP-A128-04,검량선 작성 및 탈착효율 검정,검량선 작성 및 탈착효율 검정,6.III,A-128-2018,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-128-2018,에틸에테르에 대한 작업환경측정·분석 기술지침,exclusive,measurement_analysis,photo_unmatchable,2,WP-A128-01,시료채취 준비 및 펌프 보정,시료채취 준비 및 펌프 보정,6.I,A-128-2018,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-128-2018,에틸에테르에 대한 작업환경측정·분석 기술지침,exclusive,measurement_analysis,photo_unmatchable,3,WP-A128-02,시료채취,시료채취,6.I,A-128-2018,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-128-2018,에틸에테르에 대한 작업환경측정·분석 기술지침,exclusive,measurement_analysis,photo_unmatchable,4,WP-A128-05,기기분석 (가스크로마토그래피),기기분석 (가스크로마토그래피),6.III,A-128-2018,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-129-2018,초산이소프로필에 대한 작업환경측정·분석 기술지침,exclusive,measurement_analysis,photo_unmatchable,1,WP-A129-03,검량선 작성 및 탈착효율 검정,검량선 작성 및 탈착효율 검정,III,A-129-2018,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-129-2018,초산이소프로필에 대한 작업환경측정·분석 기술지침,exclusive,measurement_analysis,photo_unmatchable,2,WP-A129-01,시료채취,시료채취,I,A-129-2018,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-129-2018,초산이소프로필에 대한 작업환경측정·분석 기술지침,exclusive,measurement_analysis,photo_unmatchable,3,WP-A129-04,기기분석 (GC/FID),기기분석 (GC/FID),III,A-129-2018,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-13-2018,지르코니움에 대한 작업환경측정·분석 기술지침,exclusive,measurement_analysis,photo_unmatchable,1,WP-A13-03,시료 전처리,시료 전처리,II,A-13-2018,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-13-2018,지르코니움에 대한 작업환경측정·분석 기술지침,exclusive,measurement_analysis,photo_unmatchable,2,WP-A13-01,시료채취 준비 및 보정,시료채취 준비 및 보정,I,A-13-2018,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-13-2018,지르코니움에 대한 작업환경측정·분석 기술지침,exclusive,measurement_analysis,photo_unmatchable,3,WP-A13-02,시료채취,시료채취,I,A-13-2018,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-13-2018,지르코니움에 대한 작업환경측정·분석 기술지침,exclusive,measurement_analysis,photo_unmatchable,4,WP-A13-04,검량선 작성 및 정도관리,검량선 작성 및 정도관리,III,A-13-2018,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-13-2018,지르코니움에 대한 작업환경측정·분석 기술지침,exclusive,measurement_analysis,photo_unmatchable,5,WP-A13-05,분석,분석,III,A-13-2018,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-130-2018,초산메틸에 대한 작업환경측정·분석 기술지침,exclusive,measurement_analysis,photo_unmatchable,1,WP-A130-03,분석(GC-FID),분석(GC-FID),6.III,A-130-2018,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-130-2018,초산메틸에 대한 작업환경측정·분석 기술지침,exclusive,measurement_analysis,photo_unmatchable,2,WP-A130-01,시료채취,시료채취,6.I,A-130-2018,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-131-2018,초산에틸에 대한 작업환경측정·분석 기술지침,exclusive,measurement_analysis,photo_unmatchable,1,WP-A131-03,검량선 작성 및 탈착효율 검정,검량선 작성 및 탈착효율 검정,6.III,A-131-2018,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-131-2018,초산에틸에 대한 작업환경측정·분석 기술지침,exclusive,measurement_analysis,photo_unmatchable,2,WP-A131-01,시료채취,시료채취,6.I,A-131-2018,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-131-2018,초산에틸에 대한 작업환경측정·분석 기술지침,exclusive,measurement_analysis,photo_unmatchable,3,WP-A131-04,GC/FID 분석,GC/FID 분석,6.III,A-131-2018,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-132-2018,2-디에틸아미노에탄올에 대한 작업환경측정·분석 기술지침,exclusive,measurement_analysis,photo_unmatchable,1,WP-A132-01,시료채취,시료채취,6.1,A-132-2018,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-132-2018,2-디에틸아미노에탄올에 대한 작업환경측정·분석 기술지침,exclusive,measurement_analysis,photo_unmatchable,2,WP-A132-03,검량선 작성 및 기기분석,검량선 작성 및 기기분석,6.3,A-132-2018,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-133-2018,이소프로필알콜에_대한 작업환경측정·분석 기술지침,exclusive,measurement_analysis,photo_unmatchable,1,WP-A133-04,검량선 작성 및 탈착율 검정,검량선 작성 및 탈착율 검정,6.III,A-133-2018,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-133-2018,이소프로필알콜에_대한 작업환경측정·분석 기술지침,exclusive,measurement_analysis,photo_unmatchable,2,WP-A133-01,시료채취 준비,시료채취 준비,6.I,A-133-2018,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-133-2018,이소프로필알콜에_대한 작업환경측정·분석 기술지침,exclusive,measurement_analysis,photo_unmatchable,3,WP-A133-02,시료채취,시료채취,6.I,A-133-2018,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-134-2018,에탄올아민에 대한 작업환경측정·분석 기술지침,exclusive,measurement_analysis,photo_unmatchable,1,WP-A134-03,검량선 작성 및 정도관리,검량선 작성 및 정도관리,7,A-134-2018,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-134-2018,에탄올아민에 대한 작업환경측정·분석 기술지침,exclusive,measurement_analysis,photo_unmatchable,2,WP-A134-01,시료채취,시료채취,7,A-134-2018,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-134-2018,에탄올아민에 대한 작업환경측정·분석 기술지침,exclusive,measurement_analysis,photo_unmatchable,3,WP-A134-02,시료 전처리,시료 전처리,7,A-134-2018,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-135-2018,1-부탄올에 대한 작업환경측정·분석 기술지침,exclusive,measurement_analysis,photo_unmatchable,1,WP-A135-03,검량선 작성 및 정도관리,검량선 작성 및 정도관리,III,A-135-2018,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-135-2018,1-부탄올에 대한 작업환경측정·분석 기술지침,exclusive,measurement_analysis,photo_unmatchable,2,WP-A135-01,시료채취,시료채취,I,A-135-2018,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-135-2018,1-부탄올에 대한 작업환경측정·분석 기술지침,exclusive,measurement_analysis,photo_unmatchable,3,WP-A135-02,시료 전처리,시료 전처리,II,A-135-2018,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-136-2018,2-부탄올에 대한 작업환경측정·분석 기술지침,exclusive,measurement_analysis,photo_unmatchable,1,WP-A136-03,시료분석 (검량선 작성 및 기기분석),시료분석 (검량선 작성 및 기기분석),6.3,A-136-2018,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-136-2018,2-부탄올에 대한 작업환경측정·분석 기술지침,exclusive,measurement_analysis,photo_unmatchable,2,WP-A136-01,시료채취,시료채취,6.1,A-136-2018,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-137-2018,이소부틸알콜에 대한 작업환경측정·분석 기술지침,exclusive,measurement_analysis,photo_unmatchable,1,WP-A137-01,시료채취,시료채취,6,A-137-2018,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-137-2018,이소부틸알콜에 대한 작업환경측정·분석 기술지침,exclusive,measurement_analysis,photo_unmatchable,2,WP-A137-03,검량선 작성 및 정도관리,검량선 작성 및 정도관리,6,A-137-2018,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-138-2018,디메틸아민에 대한 작업환경측정·분석 기술지침,exclusive,measurement_analysis,photo_unmatchable,1,WP-A138-01,시료채취 펌프 보정 및 흡착관 준비,시료채취 펌프 보정 및 흡착관 준비,6,A-138-2018,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-138-2018,디메틸아민에 대한 작업환경측정·분석 기술지침,exclusive,measurement_analysis,photo_unmatchable,2,WP-A138-02,시료채취,시료채취,6,A-138-2018,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-138-2018,디메틸아민에 대한 작업환경측정·분석 기술지침,exclusive,measurement_analysis,photo_unmatchable,3,WP-A138-04,검량선 작성 및 정도관리,검량선 작성 및 정도관리,7,A-138-2018,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-138-2018,디메틸아민에 대한 작업환경측정·분석 기술지침,exclusive,measurement_analysis,photo_unmatchable,4,WP-A138-05,HPLC 기기분석,HPLC 기기분석,7,A-138-2018,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-139-2018,시클로헥사놀에 대한 작업환경측정·분석 기술지침,exclusive,measurement_analysis,photo_unmatchable,1,WP-A139-04,검량선 작성 및 정도관리,검량선 작성 및 정도관리,III,A-139-2018,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-139-2018,시클로헥사놀에 대한 작업환경측정·분석 기술지침,exclusive,measurement_analysis,photo_unmatchable,2,WP-A139-01,시료채취 준비,시료채취 준비,I,A-139-2018,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-139-2018,시클로헥사놀에 대한 작업환경측정·분석 기술지침,exclusive,measurement_analysis,photo_unmatchable,3,WP-A139-02,시료채취,시료채취,I,A-139-2018,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-140-2018,이소아밀알콜에 대한 작업환경측정·분석 기술지침,exclusive,measurement_analysis,photo_unmatchable,1,WP-A140-01,시료채취 준비 및 채취,시료채취 준비 및 채취,I,A-140-2018,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-140-2018,이소아밀알콜에 대한 작업환경측정·분석 기술지침,exclusive,measurement_analysis,photo_unmatchable,2,WP-A140-03,검량선 작성 및 정도관리,검량선 작성 및 정도관리,III,A-140-2018,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-141-2018,디에틸아민에 대한 작업환경측정·분석 기술지침,exclusive,measurement_analysis,photo_unmatchable,1,WP-A141-02,디에틸아민 시료채취,디에틸아민 시료채취,I,A-141-2018,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-141-2018,디에틸아민에 대한 작업환경측정·분석 기술지침,exclusive,measurement_analysis,photo_unmatchable,2,WP-A141-03,시료 전처리 (탈착),시료 전처리 (탈착),II,A-141-2018,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-141-2018,디에틸아민에 대한 작업환경측정·분석 기술지침,exclusive,measurement_analysis,photo_unmatchable,3,WP-A141-04,검량선 작성 및 탈착효율 검정,검량선 작성 및 탈착효율 검정,III,A-141-2018,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-141-2018,디에틸아민에 대한 작업환경측정·분석 기술지침,exclusive,measurement_analysis,photo_unmatchable,4,WP-A141-01,시료채취 펌프 보정 및 준비,시료채취 펌프 보정 및 준비,I,A-141-2018,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-142-2018,디에탄올아민에 대한 작업환경측정·분석 기술지침,exclusive,measurement_analysis,photo_unmatchable,1,WP-A142-01,시료채취,시료채취,I,A-142-2018,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-142-2018,디에탄올아민에 대한 작업환경측정·분석 기술지침,exclusive,measurement_analysis,photo_unmatchable,2,WP-A142-03,시료분석 (검량선 작성 및 HPLC 분석),시료분석 (검량선 작성 및 HPLC 분석),III,A-142-2018,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-143-2018,디에틸렌트리아민에 대한 작업환경측정·분석 기술지침,exclusive,measurement_analysis,photo_unmatchable,1,WP-A143-01,시료채취,시료채취,6.I,A-143-2018,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-143-2018,디에틸렌트리아민에 대한 작업환경측정·분석 기술지침,exclusive,measurement_analysis,photo_unmatchable,2,WP-A143-03,검량선 작성 및 정도관리,검량선 작성 및 정도관리,6.III,A-143-2018,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-144-2018,알릴글리시딜에데르에 대한 작업환경측정·분석 기술지침,exclusive,measurement_analysis,photo_unmatchable,1,WP-A144-02,시료전처리,시료전처리,6.3,A-144-2018,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-144-2018,알릴글리시딜에데르에 대한 작업환경측정·분석 기술지침,exclusive,measurement_analysis,photo_unmatchable,2,WP-A144-01,시료채취,시료채취,6.2,A-144-2018,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-144-2018,알릴글리시딜에데르에 대한 작업환경측정·분석 기술지침,exclusive,measurement_analysis,photo_unmatchable,3,WP-A144-03,검량선 작성 및 정도관리,검량선 작성 및 정도관리,6.4,A-144-2018,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-145-2018,에틸렌글리콜에 대한 작업환경측정·분석 기술지침,exclusive,measurement_analysis,photo_unmatchable,1,WP-A145-01,시료채취,시료채취,6.1,A-145-2018,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-145-2018,에틸렌글리콜에 대한 작업환경측정·분석 기술지침,exclusive,measurement_analysis,photo_unmatchable,2,WP-A145-03,검량선 작성 및 분석,검량선 작성 및 분석,6.3,A-145-2018,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-146-2018,트리에틸아민에 대한 작업환경측정·분석 기술지침,exclusive,measurement_analysis,photo_unmatchable,1,WP-A146-01,시료채취 준비,시료채취 준비,I,A-146-2018,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-146-2018,트리에틸아민에 대한 작업환경측정·분석 기술지침,exclusive,measurement_analysis,photo_unmatchable,2,WP-A146-02,시료채취,시료채취,I,A-146-2018,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-146-2018,트리에틸아민에 대한 작업환경측정·분석 기술지침,exclusive,measurement_analysis,photo_unmatchable,3,WP-A146-04,시료 중화,시료 중화,II,A-146-2018,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-146-2018,트리에틸아민에 대한 작업환경측정·분석 기술지침,exclusive,measurement_analysis,photo_unmatchable,4,WP-A146-05,검량선 작성 및 정도관리,검량선 작성 및 정도관리,III,A-146-2018,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-147-2018,메틸아민에 대한 작업환경측정·분석 기술지침,exclusive,measurement_analysis,photo_unmatchable,1,WP-A147-04,기기분석 (액체크로마토그래피),기기분석 (액체크로마토그래피),6.3,A-147-2018,present_in_base_ttl_same_guide
